Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,ab_pitch,age_range,best_instru,Condition_Id,correctCount,decision,earworm,errorCount,exampleCount,practice_cond,familiarity,fileArray,filePick,Frequenc,genre1,genre2,genre3,hour,imagery1,imagery2,imagery3,Instr,isCorrect,listen_time,music_theory,name_instru,nrErrors,num_instru,played_notplayed,,relative_pitch,response,retestCount,set1response,soundName,space_press1,space_press2,strategy,toneSequence,completed,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked,headphone_descript
1,pre_main_autopass,4,imported_AP_headphone test,4,1,,,,1,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,1,NA,,,,,NA,NA,,,,,I_O_S,yes,2022-03-23T16:25:22.000Z,393244,group_3,440782,session_3,1,2022-03-23T15:16:06.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,4,imported_AP_headphone test,5,2,,,,2,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,FALSE,,,,2,NA,,,,,NA,NA,,,,,I_S_O,yes,2022-03-23T16:25:22.000Z,393244,group_3,440782,session_3,1,2022-03-23T15:16:06.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,4,imported_AP_headphone test,6,5,,,,5,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,2,NA,,,,,NA,NA,,,,,O_S_I,yes,2022-03-23T16:25:22.000Z,393244,group_3,440782,session_3,1,2022-03-23T15:16:06.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,3,imported_AP_instruction,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-03-23T16:25:22.000Z,393244,group_3,440782,session_3,1,2022-03-23T15:16:06.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,2,instructions,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-03-23T16:25:22.000Z,393244,group_3,440782,session_3,1,2022-03-23T15:16:06.000Z,NA,NA,NA,not measured,NA,TRUE,Corsair void RGB
1,pre_main_autopass,1,Consent,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-03-23T16:25:22.000Z,393244,group_3,440782,session_3,1,2022-03-23T15:16:06.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,5,imported_AP_eval_autopass,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,0,NA,,,,,NA,NA,,,,,,no,,393243,group_4,440781,session_4,1,2022-03-23T15:15:47.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,4,imported_AP_headphone test,1,6,,,,6,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_I_S,no,,393243,group_4,440781,session_4,1,2022-03-23T15:15:47.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,4,imported_AP_headphone test,2,4,,,,4,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_I_O,no,,393243,group_4,440781,session_4,1,2022-03-23T15:15:47.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,4,imported_AP_headphone test,3,3,,,,3,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_O_I,no,,393243,group_4,440781,session_4,1,2022-03-23T15:15:47.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,4,imported_AP_headphone test,4,1,,,,1,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_O_S,no,,393243,group_4,440781,session_4,1,2022-03-23T15:15:47.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,4,imported_AP_headphone test,5,2,,,,2,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_S_O,no,,393243,group_4,440781,session_4,1,2022-03-23T15:15:47.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,4,imported_AP_headphone test,6,5,,,,5,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_S_I,no,,393243,group_4,440781,session_4,1,2022-03-23T15:15:47.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,3,imported_AP_instruction,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,no,,393243,group_4,440781,session_4,1,2022-03-23T15:15:47.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,2,instructions,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,no,,393243,group_4,440781,session_4,1,2022-03-23T15:15:47.000Z,NA,NA,NA,not measured,NA,TRUE,razor x
1,pre_main_autopass,1,Consent,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,no,,393243,group_4,440781,session_4,1,2022-03-23T15:15:47.000Z,NA,NA,NA,not measured,NA,TRUE,
3,post_survey,1,post_survey,1,1,Yes,16-31,"guitar, voice",1,NA,,3,NA,NA,,1,,,2-3 Days/Week,Jazz,indie rock,Classic,1.5 hours,6,5,7,10 or more years,,30-60 min,0 years,"Guitar, keyboard, drums, voice",NA,4,no,,I don't know,,NA,NA,,,,,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,23,100%,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,"i think someone was ""talking"" and each tone was a different feeleng of the ""speaker""",,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,21,2B_3,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648051456164;1648051460948;1648051463321;1648051467785;1648051470778;1648051476476;1648051481105;1648051486322;1648051488771;1648051491538;1648051496994;1648051500244;1648051503026;1648051506394;1648051509481;1648051512972;1648051533180---values=;4764;7137;11601;14594;20291;24921;30137;32587;35354;40810;44059;46841;50209;53297;56788;76996""","""times=1648051456164;1648051544275;1648051553930;1648051567644;1648051570017;1648051573449;1648051575513;1648051577714;1648051581610;1648051585778;1648051589635;1648051592001;1648051595593;1648051597617;1648051601371;1648051606041;1648051608642;1648051611469;1648051618433;1648051619833---values=;3201;12855;26570;28943;32375;34439;36640;40536;44704;48561;50927;54519;56543;60297;64967;67568;70395;77359;78759""",,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,20,1B_3,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648051280568;1648051295876;1648051301922;1648051303418;1648051307300;1648051309522;1648051311690;1648051317434;1648051322426;1648051328114;1648051332202;1648051335786;1648051340924;1648051346786;1648051350370;1648051351524;1648051355922---values=;15296;21342;22838;26720;28942;31110;36854;41846;47534;51622;55206;60344;66206;69790;70944;75342""","""times=1648051280568;1648051370724;1648051372738;1648051374994;1648051378026;1648051380106;1648051382476;1648051385258;1648051386266;1648051390506;1648051394412;1648051397970;1648051400354;1648051402554;1648051406516;1648051412226;1648051418516;1648051436028;1648051439202;1648051441850;1648051444586---values=;5261;7275;9531;12563;14643;17013;19795;20803;25043;28949;32507;34891;37091;41053;46763;53053;70565;73739;76387;79123""",,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,19,8B_1,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648051099147;1648051112748;1648051114122;1648051120098;1648051127483;1648051133778;1648051143964;1648051151538;1648051160548;1648051162538;1648051167986---values=;13581;14955;20931;28316;34611;44797;52371;61381;63371;68819""","""times=1648051099147;1648051200292;1648051205858;1648051216420;1648051221994;1648051230388;1648051241244;1648051249850;1648051255804;1648051271348---values=;13264;18830;29392;34966;43360;54216;62822;68776;84320""",,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,17,75%,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,"i prefer to use the ""like talking"" strategy, so the music ""speaks"" and change the subject once in a while",,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,15,2B_2,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648050852697;1648050882276;1648050883995;1648050898757;1648050921709---values=;29568;31287;46049;69001""","""times=1648050852697;1648050967059;1648050988949;1648051005349---values=;30948;52837;69238""",,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,14,1B_2,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648050679127;1648050685818;1648050696085;1648050703515;1648050712405;1648050722275;1648050727115;1648050733755;1648050741260;1648050747507;1648050751853;1648050756979;1648050758002---values=;6680;16947;24377;33267;43137;47977;54617;62122;68368;72715;77841;78864""","""times=1648050679127;1648050769372;1648050772466;1648050778083;1648050779772;1648050785962;1648050794892;1648050802498;1648050811245;1648050819450;1648050832900---values=;6820;9914;15531;17220;23410;32340;39946;48693;56898;70348""",,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,13,intact_2,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648050506531;1648050515701;1648050551445;1648050572061;1648050581243---values=;9159;44903;65519;74701""","""times=1648050506531;1648050639373;1648050658301---values=;49431;68359""",,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,11,50%,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,"Now i think it like different colors, but i noticed almost each tone is a different colors, the last one was a rainbown",,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,9,1B_1,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648050259924;1648050264917;1648050267139;1648050273059;1648050275277;1648050281107;1648050283059;1648050287060;1648050290931;1648050296867;1648050298853;1648050303043;1648050313173;1648050315259;1648050319363;1648050324437---values=;4985;7207;13127;15345;21175;23127;27128;30999;36935;38921;43111;53241;55327;59431;64505""","""times=1648050259924;1648050348003;1648050349843;1648050354133;1648050356387;1648050358387;1648050362315;1648050364501;1648050368035;1648050380189;1648050386219;1648050390091;1648050398589;1648050407811;1648050415909---values=;4676;6516;10806;13060;15060;18988;21174;24708;36862;42892;46764;55262;64484;72582""",,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,8,8B_3,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648050093084;1648050102964;1648050106435;1648050110435;1648050120645;1648050131837;1648050136947;1648050141835;1648050150013;1648050158395;1648050165405---values=;9875;13346;17346;27556;38748;43858;48746;56924;65306;72316""","""times=1648050093084;1648050179277;1648050190109;1648050202645;1648050222598;1648050238629;1648050250661---values=;5749;16581;29117;49070;65101;77133""",,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,7,intact_1,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648049923433;1648049938502;1648049944724;1648049954390;1648049960804;1648049968902;1648049986212;1648049990604---values=;15044;21266;30932;37346;45444;62754;67146""","""times=1648049923433;1648050020150;1648050024756;1648050038110;1648050040564;1648050050910;1648050066812;1648050072236---values=;14778;19383;32738;35191;45538;61440;66864""",,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,5,25%,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,"I was thinking like someone was talking to me about something, then the rythm change and feel like starts talking about something else",,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,3,2B_1,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648049677007;1648049682392;1648049690004;1648049697648;1648049697764;1648049700084;1648049706116;1648049712080;1648049716060;1648049722281;1648049730532;1648049735336;1648049742116;1648049746437;1648049749980---values=;5367;12979;20623;20739;23059;29091;35055;39035;45256;53507;58311;65091;69412;72955""","""times=1648049677007;1648049765842;1648049773029;1648049777491;1648049781412;1648049783644;1648049789312;1648049795596;1648049805248;1648049817502;1648049825420;1648049830702;1648049833116;1648049838236---values=;5414;12601;17062;20984;23216;28884;35168;44820;57074;64992;70274;72688;77808""",,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,2,intact_3,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648049498409;1648049508793;1648049516948;1648049528008;1648049532901;1648049545265;1648049550556;1648049560688;1648049566036;1648049580993---values=;10364;18519;29579;34471;46836;52127;62259;67607;82564""","""times=1648049498409;1648049595981;1648049607104;1648049614612;1648049621760;1648049632600;1648049635964;1648049645812;1648049653060;1648049662248;1648049667108---values=;11167;22290;29798;36946;47786;51150;60998;68246;77434;82294""",,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_1,1,8B_2,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648049325706;1648049343226;1648049358432;1648049367709;1648049391952---values=;17517;32723;42000;66243""","""times=1648049325706;1648049426367;1648049442273;1648049452052;1648049459416;1648049468484;1648049476141;1648049487529---values=;17257;33163;42942;50306;59374;67031;78419""",,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,10,practice_strategy,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,"pressed the spacebar when the tone and rythm changed, like tal",,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,9,practice_task,1,4,,,,4,NA,,NA,NA,NA,1B_practice,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648049118650;1648049122789;1648049130937;1648049132541;1648049136061;1648049138677;1648049146609;1648049158457---values=19603;23742;31890;33494;37014;39630;47562;59410""","""times=1648049181205;1648049185327;1648049187391;1648049191335;1648049201539;1648049215405;1648049227345---values=12734;16856;18920;22864;33068;46934;58874""",,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,8,imported_HP Evaluation_autopass,1,1,,,,1,NA,,NA,0,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,7,imported_HP Trials,1,3,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp6.3.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 3,NA,NA,hp6.3.flac,,,,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,7,imported_HP Trials,2,4,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp5.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 1,NA,NA,hp5.1.flac,,,,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,7,imported_HP Trials,3,1,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp6.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 1,NA,NA,hp6.1.flac,,,,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,7,imported_HP Trials,4,2,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp2.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 1,NA,NA,hp2.1.flac,,,,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,7,imported_HP Trials,5,6,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp3.2.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 2,NA,NA,hp3.2.flac,,,,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,7,imported_HP Trials,6,5,,,,1,NA,,NA,0,NA,,NA,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp1.1.flac,,,,,,NA,NA,NA,,,,,,NA,NA,,,,choice 1,NA,NA,hp1.1.flac,,,,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,6,imported_HP Instructions,1,1,,,,1,NA,,NA,NA,8,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,5,imported_AP_eval_autopass,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,0,NA,,,,,NA,NA,,,,,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,4,imported_AP_headphone test,1,4,,,,4,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_I_O,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,4,imported_AP_headphone test,2,1,,,,1,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_O_S,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,4,imported_AP_headphone test,3,3,,,,3,NA,one,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,S_O_I,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,4,imported_AP_headphone test,4,6,,,,6,NA,three,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_I_S,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,4,imported_AP_headphone test,5,2,,,,2,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,I_S_O,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,4,imported_AP_headphone test,6,5,,,,5,NA,two,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,TRUE,,,,0,NA,,,,,NA,NA,,,,,O_S_I,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,3,imported_AP_instruction,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
1,pre_main_autopass,2,instructions,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,"Lenovo, earbuds bluetooth"
1,pre_main_autopass,1,Consent,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,,,yes,2022-03-23T16:14:08.000Z,393242,group_1,440780,session_1,1,2022-03-23T15:15:19.000Z,NA,NA,NA,not measured,NA,TRUE,
3,post_survey,1,post_survey,1,1,No,"12-24, 13-24, 19-24, 19-24",Voice,1,NA,,5,NA,NA,,2,,,Monthly,Mexican Bolero,Reggeton,Pop,1.5 hours,7,7,7,10 or more years,,15-30 min,2 years,"Voice, guitar, ukelele, piano",NA,3,no,,Yes,,NA,NA,,,,,,yes,2022-03-23T16:07:43.000Z,393241,group_2,440779,session_2,1,2022-03-23T15:15:33.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_2,23,100%,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,In this task the strategy I used was listening carefully to the melodies and try to determine the rhythm and tone until there was a variation ,,yes,2022-03-23T16:07:43.000Z,393241,group_2,440779,session_2,1,2022-03-23T15:15:33.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_2,21,intact_3,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648051237693;1648051251571;1648051271133;1648051291131;1648051304883---values=;13862;33423;53422;67174""","""times=1648051237693;1648051345387;1648051368187;1648051388067;1648051404611---values=;20953;43753;63633;80177""",,,yes,2022-03-23T16:07:43.000Z,393241,group_2,440779,session_2,1,2022-03-23T15:15:33.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_2,20,2B_2,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648051064494;1648051089073---values=;24564""","""times=1648051064494;1648051161164;1648051193123;1648051219314---values=;12930;44889;71080""",,,yes,2022-03-23T16:07:43.000Z,393241,group_2,440779,session_2,1,2022-03-23T15:15:33.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_2,19,8B_3,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648050897123;1648050930896;1648050967932---values=;33755;70791""","""times=1648050897123;1648051001802;1648051027386;1648051043619---values=;23752;49336;65569""",,,yes,2022-03-23T16:07:43.000Z,393241,group_2,440779,session_2,1,2022-03-23T15:15:33.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_2,17,75%,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,,,"I listened to the tones and tried to figure when they were changing drastically, as the song progressed it was easier to find the differences.",,yes,2022-03-23T16:07:43.000Z,393241,group_2,440779,session_2,1,2022-03-23T15:15:33.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_2,15,1B_3,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648050647234;1648050667541;1648050695759;1648050717347---values=;20291;48509;70097""","""times=1648050647234;1648050753856;1648050807235---values=;21431;74810""",,,yes,2022-03-23T16:07:43.000Z,393241,group_2,440779,session_2,1,2022-03-23T15:15:33.000Z,NA,NA,NA,not measured,NA,TRUE,
2,block_2,14,8B_2,1,1,,,,1,NA,,NA,NA,NA,,NA,,,,,,,,NA,NA,NA,,,,,,NA,NA,,,,,NA,NA,,"""times=1648050474081;1648050498158;1648050514453;1648050527294;1648050536765---values=;24059;40354;53195;62666""","""times=1648050474081;1648050580688;1648050608731---values=;22864;50907""",,,yes,2022-03-23T16:07:43.000Z,393241,group_2,440779,session_2,1,2022-03-23T15:15:33.000Z,NA,NA,NA,not measured,NA,TRUE,
