exp_subject_id,Task_Name,Trial_Nr,participant_spacePress2,practice_catseg_scramble,scramble_cat_1,scramble_cat_3,scramble_cat_4,scramble_catseg_4,scramble_level,scramble_m_1,scramble_m_2,scramble_m_3,scramble_open_3,scramble_p_1,scramble_p_2,scramble_p_3
355517.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
355517.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
355517.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
355517.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
355517.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
355517.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
355517.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
355517.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
355517.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
355517.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
355517.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
355517.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
355517.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
355517.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
355517.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
355517.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
355517.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
355517.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
355517.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
355517.0,InstructionsPredOpen,1.0,,,,,,,,,,,,,,
355517.0,Consent,1.0,,,,,,,,,,,,,,
356778.0,Post-Survey,1.0,,,,,,,,,,,,,,
356778.0,OpenEndedSeg_4,1.0,,,,,1B,,,,,,,,,
356778.0,OpenEndedSeg_4,2.0,"""times=1642638662665---values=51025""",,,,8B,,,,,,,,,
356778.0,OpenEndedSeg_4,3.0,"""times=1642638675373---values=""",,,,2B,,,,,,,,,
356778.0,OpenEndedSeg_4,4.0,,,,,2B,,,,,,,,,
356778.0,OpenEndedSeg_4,5.0,,,,,intact,,,,,,,,,
356778.0,OpenEndedSeg_4,6.0,,,,,intact,,,,,,,,,
356778.0,OpenEndedSeg_4,7.0,,,,,1B,,,,,,,,,
356778.0,OpenEndedSeg_4,8.0,"""times=1642639412760;1642639412974;1642639425026;1642639425208---values=7231;7445;19497;19679""",,,,8B,,,,,,,,,
356778.0,Ready?,1.0,,,,,,,,,,,,,,
356778.0,Practice_OpenEnded,1.0,,,,,,,,,,,,,,
356778.0,Instructions_Open,1.0,,,,,,,,,,,,,,
356778.0,Prediction_1,1.0,,,,,,,,,,,,1B,,
356778.0,Prediction_1,2.0,,,,,,,,,,,,2B,,
356778.0,Prediction_1,3.0,,,,,,,,,,,,8B,,
356778.0,Prediction_1,4.0,,,,,,,,,,,,1B,,
356778.0,Prediction_1,5.0,,,,,,,,,,,,2B,,
356778.0,Prediction_1,6.0,,,,,,,,,,,,8B,,
356778.0,Prediction_1,7.0,,,,,,,,,,,,8B,,
356778.0,Prediction_1,8.0,,,,,,,,,,,,2B,,
356778.0,Prediction_1,9.0,,,,,,,,,,,,2B,,
356778.0,Prediction_1,10.0,,,,,,,,,,,,8B,,
356778.0,Prediction_1,11.0,,,,,,,,,,,,2B,,
356778.0,Prediction_1,12.0,,,,,,,,,,,,1B,,
356778.0,Prediction_1,13.0,,,,,,,,,,,,8B,,
356778.0,Prediction_1,14.0,,,,,,,,,,,,1B,,
356778.0,Prediction_1,15.0,,,,,,,,,,,,2B,,
356778.0,Prediction_1,16.0,,,,,,,,,,,,8B,,
356778.0,Prediction_1,17.0,,,,,,,,,,,,1B,,
356778.0,Prediction_1,18.0,,,,,,,,,,,,1B,,
356778.0,Prediction_1,19.0,,,,,,,,,,,,1B,,
356778.0,Prediction_1,20.0,,,,,,,,,,,,2B,,
356778.0,Prediction_1,21.0,,,,,,,,,,,,1B,,
356778.0,Prediction_1,22.0,,,,,,,,,,,,8B,,
356778.0,Prediction_1,23.0,,,,,,,,,,,,1B,,
356778.0,Prediction_1,24.0,,,,,,,,,,,,2B,,
356778.0,Prediction_1,25.0,,,,,,,,,,,,8B,,
356778.0,Prediction_1,26.0,,,,,,,,,,,,1B,,
356778.0,Prediction_1,27.0,,,,,,,,,,,,2B,,
356778.0,Prediction_1,28.0,,,,,,,,,,,,2B,,
356778.0,Prediction_1,29.0,,,,,,,,,,,,8B,,
356778.0,Prediction_1,30.0,,,,,,,,,,,,8B,,
356778.0,Ready?,1.0,,,,,,,,,,,,,,
356778.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
356778.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
356778.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
356778.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
356778.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
356778.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
356778.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
356778.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
356778.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
356778.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
356778.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
356778.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
356778.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
356778.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
356778.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
356778.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
356778.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
356778.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
356778.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
356778.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
356778.0,InstructionsPredOpen,1.0,,,,,,,,,,,,,,
356778.0,Consent,1.0,,,,,,,,,,,,,,
356793.0,Post-Survey,1.0,,,,,,,,,,,,,,
356793.0,CategorizationSeg_3,1.0,,,,intact,,,,,,,,,,
356793.0,CategorizationSeg_3,2.0,,,,1B,,,,,,,,,,
356793.0,CategorizationSeg_3,3.0,,,,intact,,,,,,,,,,
356793.0,CategorizationSeg_3,4.0,,,,8B,,,,,,,,,,
356793.0,CategorizationSeg_3,5.0,,,,8B,,,,,,,,,,
356793.0,CategorizationSeg_3,6.0,,,,1B,,,,,,,,,,
356793.0,CategorizationSeg_3,7.0,,,,2B,,,,,,,,,,
356793.0,CategorizationSeg_3,8.0,,,,2B,,,,,,,,,,
356793.0,Ready?,1.0,,,,,,,,,,,,,,
356793.0,Practice_Categorization,1.0,,1B,,,,,,,,,,,,
356793.0,Instructions for Categorization Seg.,1.0,,,,,,,,,,,,,,
356793.0,Memory_2,1.0,,,,,,,,,2B,,,,,
356793.0,Memory_2,2.0,,,,,,,,,8B,,,,,
356793.0,Memory_2,3.0,,,,,,,,,2B,,,,,
356793.0,Memory_2,4.0,,,,,,,,,2B,,,,,
356793.0,Memory_2,5.0,,,,,,,,,2B,,,,,
356793.0,Memory_2,6.0,,,,,,,,,1B,,,,,
356793.0,Memory_2,7.0,,,,,,,,,8B,,,,,
356793.0,Memory_2,8.0,,,,,,,,,8B,,,,,
356793.0,Memory_2,9.0,,,,,,,,,2B,,,,,
356793.0,Memory_2,10.0,,,,,,,,,1B,,,,,
356793.0,Memory_2,11.0,,,,,,,,,1B,,,,,
356793.0,Memory_2,12.0,,,,,,,,,8B,,,,,
356793.0,Memory_2,13.0,,,,,,,,,1B,,,,,
356793.0,Memory_2,14.0,,,,,,,,,8B,,,,,
356793.0,Memory_2,15.0,,,,,,,,,8B,,,,,
356793.0,Memory_2,16.0,,,,,,,,,8B,,,,,
356793.0,Memory_2,17.0,,,,,,,,,1B,,,,,
356793.0,Memory_2,18.0,,,,,,,,,8B,,,,,
356793.0,Memory_2,19.0,,,,,,,,,1B,,,,,
356793.0,Memory_2,20.0,,,,,,,,,1B,,,,,
356793.0,Memory_2,21.0,,,,,,,,,8B,,,,,
356793.0,Memory_2,22.0,,,,,,,,,1B,,,,,
356793.0,Memory_2,23.0,,,,,,,,,1B,,,,,
356793.0,Memory_2,24.0,,,,,,,,,1B,,,,,
356793.0,Memory_2,25.0,,,,,,,,,2B,,,,,
356793.0,Memory_2,26.0,,,,,,,,,2B,,,,,
356793.0,Memory_2,27.0,,,,,,,,,2B,,,,,
356793.0,Memory_2,28.0,,,,,,,,,2B,,,,,
356793.0,Memory_2,29.0,,,,,,,,,2B,,,,,
356793.0,Memory_2,30.0,,,,,,,,,8B,,,,,
356793.0,Ready?,1.0,,,,,,,,,,,,,,
356793.0,Practice_Memory,1.0,,,,,,,,,,,,,,
356793.0,Practice_Memory,2.0,,,,,,,,,,,,,,
356793.0,Practice_Memory,3.0,,,,,,,,,,,,,,
356793.0,Instructions_Memory,1.0,,,,,,,,,,,,,,
356793.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
356793.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
356793.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
356793.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
356793.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
356793.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
356793.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
356793.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
356793.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
356793.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
356793.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
356793.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
356793.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
356793.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
356793.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
356793.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
356793.0,InstructionsMemCat,1.0,,,,,,,,,,,,,,
356793.0,Consent,1.0,,,,,,,,,,,,,,
362350.0,Post-Survey,1.0,,,,,,,,,,,,,,
362350.0,CategorizationSeg_3,1.0,,,,1B,,,,,,,,,,
362350.0,CategorizationSeg_3,2.0,,,,1B,,,,,,,,,,
362350.0,CategorizationSeg_3,3.0,,,,intact,,,,,,,,,,
362350.0,CategorizationSeg_3,4.0,,,,8B,,,,,,,,,,
362350.0,CategorizationSeg_3,5.0,,,,intact,,,,,,,,,,
362350.0,CategorizationSeg_3,6.0,,,,2B,,,,,,,,,,
362350.0,CategorizationSeg_3,7.0,,,,2B,,,,,,,,,,
362350.0,CategorizationSeg_3,8.0,,,,8B,,,,,,,,,,
362350.0,Ready?,1.0,,,,,,,,,,,,,,
362350.0,Practice_Categorization,1.0,,8B,,,,,,,,,,,,
362350.0,Instructions for Categorization Seg.,1.0,,,,,,,,,,,,,,
362350.0,Prediction_2,1.0,,,,,,,,,,,,,8B,
362350.0,Prediction_2,2.0,,,,,,,,,,,,,1B,
362350.0,Prediction_2,3.0,,,,,,,,,,,,,1B,
362350.0,Prediction_2,4.0,,,,,,,,,,,,,2B,
362350.0,Prediction_2,5.0,,,,,,,,,,,,,2B,
362350.0,Prediction_2,6.0,,,,,,,,,,,,,8B,
362350.0,Prediction_2,7.0,,,,,,,,,,,,,2B,
362350.0,Prediction_2,8.0,,,,,,,,,,,,,8B,
362350.0,Prediction_2,9.0,,,,,,,,,,,,,1B,
362350.0,Prediction_2,10.0,,,,,,,,,,,,,1B,
362350.0,Prediction_2,11.0,,,,,,,,,,,,,8B,
362350.0,Prediction_2,12.0,,,,,,,,,,,,,2B,
362350.0,Prediction_2,13.0,,,,,,,,,,,,,1B,
362350.0,Prediction_2,14.0,,,,,,,,,,,,,2B,
362350.0,Prediction_2,15.0,,,,,,,,,,,,,8B,
362350.0,Prediction_2,16.0,,,,,,,,,,,,,2B,
362350.0,Prediction_2,17.0,,,,,,,,,,,,,8B,
362350.0,Prediction_2,18.0,,,,,,,,,,,,,2B,
362350.0,Prediction_2,19.0,,,,,,,,,,,,,8B,
362350.0,Prediction_2,20.0,,,,,,,,,,,,,8B,
362350.0,Prediction_2,21.0,,,,,,,,,,,,,1B,
362350.0,Prediction_2,22.0,,,,,,,,,,,,,2B,
362350.0,Prediction_2,23.0,,,,,,,,,,,,,2B,
362350.0,Prediction_2,24.0,,,,,,,,,,,,,2B,
362350.0,Prediction_2,25.0,,,,,,,,,,,,,8B,
362350.0,Prediction_2,26.0,,,,,,,,,,,,,1B,
362350.0,Prediction_2,27.0,,,,,,,,,,,,,8B,
362350.0,Prediction_2,28.0,,,,,,,,,,,,,1B,
362350.0,Prediction_2,29.0,,,,,,,,,,,,,1B,
362350.0,Prediction_2,30.0,,,,,,,,,,,,,1B,
362350.0,Ready?,1.0,,,,,,,,,,,,,,
362350.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
362350.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
362350.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
362350.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
362350.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
362350.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
362350.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
362350.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
362350.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
362350.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
362350.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
362350.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
362350.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
362350.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
362350.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
362350.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
362350.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
362350.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
362350.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
362350.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
362350.0,InstructionsPredCat,1.0,,,,,,,,,,,,,,
362350.0,Consent,1.0,,,,,,,,,,,,,,
352046.0,Post-Survey,1.0,,,,,,,,,,,,,,
352046.0,OpenEndedSeg_2,1.0,"""times=1642388055747;1642388124693;1642388139308;1642388154291---values=;10122;24737;39719""",,,,,,2B,,,,,,,
352046.0,OpenEndedSeg_2,2.0,"""times=1642388173902;1642388272689;1642388280456;1642388290271;1642388297199---values=;36075;43842;53657;60585""",,,,,,2B,,,,,,,
352046.0,OpenEndedSeg_2,3.0,"""times=1642388299812;1642388369906;1642388383736;1642388393711;1642388403446---values=;7512;21342;31317;41052""",,,,,,intact,,,,,,,
352046.0,OpenEndedSeg_2,4.0,"""times=1642388425470;1642388513494;1642388528717;1642388545356---values=;27427;42651;59290""",,,,,,1B,,,,,,,
352046.0,OpenEndedSeg_2,5.0,"""times=1642388547172;1642388631501;1642388654802;1642388660410;1642388669921---values=;21876;45178;50785;60297""",,,,,,intact,,,,,,,
352046.0,OpenEndedSeg_2,6.0,"""times=1642388672567;1642388742892;1642388752051;1642388764018;1642388780425;1642388789616---values=;9531;18690;30657;47064;56255""",,,,,,1B,,,,,,,
352046.0,OpenEndedSeg_2,7.0,"""times=1642388794650;1642388865465;1642388871673;1642388886440;1642388902262---values=;11671;17879;32646;48468""",,,,,,8B,,,,,,,
352046.0,OpenEndedSeg_2,8.0,"""times=1642388913443;1642388990679;1642389021205;1642389033132---values=;10820;41346;53273""",,,,,,8B,,,,,,,
352046.0,Ready?,1.0,,,,,,,,,,,,,,
352046.0,Practice_OpenEnded,1.0,"""times=1642387948811;1642387968738;1642387981041---values=25423;45350;57653""",,,,,,,,,,,,,
352046.0,Instructions_Open,1.0,,,,,,,,,,,,,,
352046.0,Memory_3,1.0,,,,,,,,,,1B,,,,
352046.0,Memory_3,2.0,,,,,,,,,,2B,,,,
352046.0,Memory_3,3.0,,,,,,,,,,1B,,,,
352046.0,Memory_3,4.0,,,,,,,,,,8B,,,,
352046.0,Memory_3,5.0,,,,,,,,,,1B,,,,
352046.0,Memory_3,6.0,,,,,,,,,,2B,,,,
352046.0,Memory_3,7.0,,,,,,,,,,2B,,,,
352046.0,Memory_3,8.0,,,,,,,,,,8B,,,,
352046.0,Memory_3,9.0,,,,,,,,,,1B,,,,
352046.0,Memory_3,10.0,,,,,,,,,,2B,,,,
352046.0,Memory_3,11.0,,,,,,,,,,2B,,,,
352046.0,Memory_3,12.0,,,,,,,,,,8B,,,,
352046.0,Memory_3,13.0,,,,,,,,,,1B,,,,
352046.0,Memory_3,14.0,,,,,,,,,,1B,,,,
352046.0,Memory_3,15.0,,,,,,,,,,8B,,,,
352046.0,Memory_3,16.0,,,,,,,,,,1B,,,,
352046.0,Memory_3,17.0,,,,,,,,,,2B,,,,
352046.0,Memory_3,18.0,,,,,,,,,,8B,,,,
352046.0,Memory_3,19.0,,,,,,,,,,8B,,,,
352046.0,Memory_3,20.0,,,,,,,,,,8B,,,,
352046.0,Memory_3,21.0,,,,,,,,,,2B,,,,
352046.0,Memory_3,22.0,,,,,,,,,,1B,,,,
352046.0,Memory_3,23.0,,,,,,,,,,1B,,,,
352046.0,Memory_3,24.0,,,,,,,,,,8B,,,,
352046.0,Memory_3,25.0,,,,,,,,,,2B,,,,
352046.0,Memory_3,26.0,,,,,,,,,,2B,,,,
352046.0,Memory_3,27.0,,,,,,,,,,2B,,,,
352046.0,Memory_3,28.0,,,,,,,,,,8B,,,,
352046.0,Memory_3,29.0,,,,,,,,,,1B,,,,
352046.0,Memory_3,30.0,,,,,,,,,,8B,,,,
352046.0,Ready?,1.0,,,,,,,,,,,,,,
352046.0,Practice_Memory,1.0,,,,,,,,,,,,,,
352046.0,Practice_Memory,2.0,,,,,,,,,,,,,,
352046.0,Practice_Memory,3.0,,,,,,,,,,,,,,
352046.0,Instructions_Memory,1.0,,,,,,,,,,,,,,
352046.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
352046.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
352046.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
352046.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
352046.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
352046.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
352046.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
352046.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
352046.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
352046.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
352046.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
352046.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
352046.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
352046.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
352046.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
352046.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
352046.0,InstructionsMemOpen,1.0,,,,,,,,,,,,,,
352046.0,Consent,1.0,,,,,,,,,,,,,,
363270.0,Post-Survey,1.0,,,,,,,,,,,,,,
363270.0,OpenEndedSeg_2,1.0,,,,,,,1B,,,,,,,
363270.0,OpenEndedSeg_2,2.0,,,,,,,8B,,,,,,,
363270.0,OpenEndedSeg_2,3.0,,,,,,,2B,,,,,,,
363270.0,OpenEndedSeg_2,4.0,,,,,,,8B,,,,,,,
363270.0,OpenEndedSeg_2,5.0,,,,,,,2B,,,,,,,
363270.0,OpenEndedSeg_2,6.0,,,,,,,intact,,,,,,,
363270.0,OpenEndedSeg_2,7.0,,,,,,,intact,,,,,,,
363270.0,OpenEndedSeg_2,8.0,,,,,,,1B,,,,,,,
363270.0,Ready?,1.0,,,,,,,,,,,,,,
363270.0,Practice_OpenEnded,1.0,,,,,,,,,,,,,,
363270.0,Instructions_Open,1.0,,,,,,,,,,,,,,
363270.0,Prediction_3,1.0,,,,,,,,,,,,,,2B
363270.0,Prediction_3,2.0,,,,,,,,,,,,,,1B
363270.0,Prediction_3,3.0,,,,,,,,,,,,,,2B
363270.0,Prediction_3,4.0,,,,,,,,,,,,,,8B
363270.0,Prediction_3,5.0,,,,,,,,,,,,,,8B
363270.0,Prediction_3,6.0,,,,,,,,,,,,,,8B
363270.0,Prediction_3,7.0,,,,,,,,,,,,,,1B
363270.0,Prediction_3,8.0,,,,,,,,,,,,,,2B
363270.0,Prediction_3,9.0,,,,,,,,,,,,,,1B
363270.0,Prediction_3,10.0,,,,,,,,,,,,,,2B
363270.0,Prediction_3,11.0,,,,,,,,,,,,,,1B
363270.0,Prediction_3,12.0,,,,,,,,,,,,,,2B
363270.0,Prediction_3,13.0,,,,,,,,,,,,,,1B
363270.0,Prediction_3,14.0,,,,,,,,,,,,,,1B
363270.0,Prediction_3,15.0,,,,,,,,,,,,,,1B
363270.0,Prediction_3,16.0,,,,,,,,,,,,,,8B
363270.0,Prediction_3,17.0,,,,,,,,,,,,,,2B
363270.0,Prediction_3,18.0,,,,,,,,,,,,,,1B
363270.0,Prediction_3,19.0,,,,,,,,,,,,,,8B
363270.0,Prediction_3,20.0,,,,,,,,,,,,,,8B
363270.0,Prediction_3,21.0,,,,,,,,,,,,,,2B
363270.0,Prediction_3,22.0,,,,,,,,,,,,,,8B
363270.0,Prediction_3,23.0,,,,,,,,,,,,,,8B
363270.0,Prediction_3,24.0,,,,,,,,,,,,,,1B
363270.0,Prediction_3,25.0,,,,,,,,,,,,,,1B
363270.0,Prediction_3,26.0,,,,,,,,,,,,,,2B
363270.0,Prediction_3,27.0,,,,,,,,,,,,,,2B
363270.0,Prediction_3,28.0,,,,,,,,,,,,,,8B
363270.0,Prediction_3,29.0,,,,,,,,,,,,,,8B
363270.0,Prediction_3,30.0,,,,,,,,,,,,,,2B
363270.0,Ready?,1.0,,,,,,,,,,,,,,
363270.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
363270.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
363270.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
363270.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
363270.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
363270.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
363270.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
363270.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
363270.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
363270.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
363270.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
363270.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
363270.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
363270.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
363270.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
363270.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
363270.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
363270.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
363270.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
363270.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
363270.0,InstructionsPredOpen,1.0,,,,,,,,,,,,,,
363270.0,Consent,1.0,,,,,,,,,,,,,,
481910.0,Consent,1.0,,,,,,,,,,,,,,
481910.0,InstructionsPredOpen,1.0,,,,,,,,,,,,,,
481910.0,imported_HP Instructions,1.0,,,,,,,,,,,,,,
481910.0,imported_HP Trials,1.0,,,,,,,,,,,,,,
481910.0,imported_HP Trials,2.0,,,,,,,,,,,,,,
481910.0,imported_HP Trials,3.0,,,,,,,,,,,,,,
481910.0,imported_HP Trials,4.0,,,,,,,,,,,,,,
481910.0,imported_HP Trials,5.0,,,,,,,,,,,,,,
481910.0,imported_HP Trials,6.0,,,,,,,,,,,,,,
481910.0,imported_HP Evaluation,1.0,,,,,,,,,,,,,,
481910.0,imported_AP_instruction,1.0,,,,,,,,,,,,,,
481910.0,imported_AP_headphone test,1.0,,,,,,,,,,,,,,
481910.0,imported_AP_headphone test,2.0,,,,,,,,,,,,,,
481910.0,imported_AP_headphone test,3.0,,,,,,,,,,,,,,
481910.0,imported_AP_headphone test,4.0,,,,,,,,,,,,,,
481910.0,imported_AP_headphone test,5.0,,,,,,,,,,,,,,
481910.0,imported_AP_headphone test,6.0,,,,,,,,,,,,,,
481910.0,imported_AP_eval,1.0,,,,,,,,,,,,,,
481910.0,Instructions_Prediction,1.0,,,,,,,,,,,,,,
481910.0,Practice_Prediction,1.0,,,,,,,,,,,,,,
481910.0,Practice_Prediction,2.0,,,,,,,,,,,,,,
481910.0,Practice_Prediction,3.0,,,,,,,,,,,,,,
481910.0,Ready?,1.0,,,,,,,,,,,,,,
481910.0,Prediction_3,1.0,,,,,,,,,,,,,,8B
481910.0,Prediction_3,2.0,,,,,,,,,,,,,,1B
481910.0,Prediction_3,3.0,,,,,,,,,,,,,,1B
481910.0,Prediction_3,4.0,,,,,,,,,,,,,,1B
481910.0,Prediction_3,5.0,,,,,,,,,,,,,,8B
481910.0,Prediction_3,6.0,,,,,,,,,,,,,,2B
481910.0,Prediction_3,7.0,,,,,,,,,,,,,,2B
481910.0,Prediction_3,8.0,,,,,,,,,,,,,,2B
481910.0,Prediction_3,9.0,,,,,,,,,,,,,,2B
481910.0,Prediction_3,10.0,,,,,,,,,,,,,,1B
481910.0,Prediction_3,11.0,,,,,,,,,,,,,,8B
481910.0,Prediction_3,12.0,,,,,,,,,,,,,,2B
481910.0,Prediction_3,13.0,,,,,,,,,,,,,,8B
481910.0,Prediction_3,14.0,,,,,,,,,,,,,,8B
481910.0,Prediction_3,15.0,,,,,,,,,,,,,,2B
481910.0,Prediction_3,16.0,,,,,,,,,,,,,,1B
481910.0,Prediction_3,17.0,,,,,,,,,,,,,,8B
481910.0,Prediction_3,18.0,,,,,,,,,,,,,,8B
481910.0,Prediction_3,19.0,,,,,,,,,,,,,,2B
481910.0,Prediction_3,20.0,,,,,,,,,,,,,,1B
481910.0,Prediction_3,21.0,,,,,,,,,,,,,,8B
481910.0,Prediction_3,22.0,,,,,,,,,,,,,,2B
481910.0,Prediction_3,23.0,,,,,,,,,,,,,,1B
481910.0,Prediction_3,24.0,,,,,,,,,,,,,,8B
481910.0,Prediction_3,25.0,,,,,,,,,,,,,,8B
481910.0,Prediction_3,26.0,,,,,,,,,,,,,,1B
481910.0,Prediction_3,27.0,,,,,,,,,,,,,,1B
481910.0,Prediction_3,28.0,,,,,,,,,,,,,,2B
481910.0,Prediction_3,29.0,,,,,,,,,,,,,,2B
481910.0,Prediction_3,30.0,,,,,,,,,,,,,,1B
481910.0,Instructions_Open,1.0,,,,,,,,,,,,,,
481910.0,Practice_OpenEnded,1.0,"""times=1661982577010;1661982590575;1661982607862;1661982613181;1661982633023;1661982635334---values=13033;26598;43885;49204;69046;71357""",,,,,,,,,,,,,
481910.0,OpenEndedSeg_2,1.0,"""times=1661982650463;1661982731148;1661982736889;1661982745325;1661982762942;1661982768990---values=;16508;22249;30685;48302;54350""",,,,,,intact,,,,,,,
481910.0,OpenEndedSeg_2,2.0,"""times=1661982777980;1661982846344;1661982851335;1661982859974;1661982868712;1661982874539;1661982889810---values=;6422;11413;20052;28790;34617;49887""",,,,,,1B,,,,,,,
481910.0,OpenEndedSeg_2,3.0,"""times=1661982902022;1661982989708;1661982995120;1661983019389;1661983022063;1661983031070---values=;16938;22350;46619;49293;58300""",,,,,,8B,,,,,,,
